node,in_degree,out_degree,pagerank,betweenness,clustering
chept00sitany,0,1,2.7697995404409414e-05,0.0,0.0
rosemarymwanza_,0,1,2.7697995404409414e-05,0.0,0.0
mtonyi2,0,1,2.7697995404409414e-05,0.0,0.0
mystiqueke2,0,1,2.7697995404409414e-05,0.0,0.0
tednyandoro,0,1,2.7697995404409414e-05,0.0,0.0
letslovefootba1,0,1,2.7697995404409414e-05,0.0,0.0
marie_kinya1,0,1,2.7697995404409414e-05,0.0,0.0
wahinya_charlie,0,1,2.7697995404409414e-05,0.0,0.0
josephhova,0,1,2.7697995404409414e-05,0.0,0.0
booker_otieno,0,1,2.7697995404409414e-05,0.0,0.0
mogoiron,0,1,2.7697995404409414e-05,0.0,0.0
victor_bruce88,0,1,2.7697995404409414e-05,0.0,0.0
lutomiavictor,0,1,2.7697995404409414e-05,0.0,0.0
diamondezzz1,0,1,2.7697995404409414e-05,0.0,0.0
kvltlars,0,1,2.7697995404409414e-05,0.0,0.0
longlivezack_1,0,1,2.7697995404409414e-05,0.0,0.0
kijanawanai,0,1,2.7697995404409414e-05,0.0,0.0
lexwambua,0,1,2.7697995404409414e-05,0.0,0.0
kasongokbb,0,2,2.7697995404409414e-05,0.0,0.0
nya_mbura7,0,1,2.7697995404409414e-05,0.0,0.0
lareoloibon,0,2,2.7697995404409414e-05,0.0,0.0
ok_ritah,0,1,2.7697995404409414e-05,0.0,0.0
joel02671553,0,1,2.7697995404409414e-05,0.0,0.0
consvirgnia,0,1,2.7697995404409414e-05,0.0,0.0
poultry_003,0,1,2.7697995404409414e-05,0.0,0.0
oderokidi,0,1,2.7697995404409414e-05,0.0,0.0
gilbertngetichk,0,2,2.7697995404409414e-05,0.0,0.0
davebest07,0,1,2.7697995404409414e-05,0.0,0.0
mugendidick,0,1,2.7697995404409414e-05,0.0,0.0
dee_sidza,0,1,2.7697995404409414e-05,0.0,0.0
manuweaver,0,1,2.7697995404409414e-05,0.0,0.0
k_emmanuel1,0,1,2.7697995404409414e-05,0.0,0.0
kelvinkeegan_,0,2,2.7697995404409414e-05,0.0,0.0
camanjeremy,0,1,2.7697995404409414e-05,0.0,0.0
mpendawamamaz,0,3,2.7697995404409414e-05,0.0,0.0
zakbosco,0,1,2.7697995404409414e-05,0.0,0.0
faithjepngetch,0,1,2.7697995404409414e-05,0.0,0.0
notthepopee,0,1,2.7697995404409414e-05,0.0,0.0
brian_bagaka,0,1,2.7697995404409414e-05,0.0,0.0
tonymkenya7,0,2,2.7697995404409414e-05,0.0,0.0
kitsao465,0,2,2.7697995404409414e-05,0.0,0.0
hildah_mshila,0,1,2.7697995404409414e-05,0.0,0.0
mzinduzi,0,1,2.7697995404409414e-05,0.0,0.0
sintameisylvia,0,1,2.7697995404409414e-05,0.0,0.0
cherutichbore,0,1,2.7697995404409414e-05,0.0,0.0
elchapo_kenya,0,1,2.7697995404409414e-05,0.0,0.0
yrn_gambino,0,1,2.7697995404409414e-05,0.0,0.0
omienoj,0,1,2.7697995404409414e-05,0.0,0.0
geniusmind2508,0,2,2.7697995404409414e-05,0.0,0.0
le_noti,0,1,2.7697995404409414e-05,0.0,0.0
shamir_de,0,1,2.7697995404409414e-05,0.0,0.0
traderm161122,0,1,2.7697995404409414e-05,0.0,0.0
miss_sewe__,0,2,2.7697995404409414e-05,0.0,0.0
ngeno_kiplang,0,1,2.7697995404409414e-05,0.0,0.0
ngaidenis,0,1,2.7697995404409414e-05,0.0,0.0
nwanjangethe,0,1,2.7697995404409414e-05,0.0,0.0
opek_nature,0,1,2.7697995404409414e-05,0.0,0.0
teeigiria,0,1,2.7697995404409414e-05,0.0,0.0
6a6ydaza,0,1,2.7697995404409414e-05,0.0,0.0
ricastley_,0,4,2.7697995404409414e-05,0.0,0.3333333333333333
0brainnotfoun,0,2,2.7697995404409414e-05,0.0,1.0
cesckemei,0,2,2.7697995404409414e-05,0.0,0.0
ooohnaanaa,0,1,2.7697995404409414e-05,0.0,0.0
ndungu_mwangih,0,1,2.7697995404409414e-05,0.0,0.0
jonn_mutuah,0,1,2.7697995404409414e-05,0.0,0.0
dulojeff,0,1,2.7697995404409414e-05,0.0,0.0
nyamburavictor,0,3,2.7697995404409414e-05,0.0,0.0
biggy1_ke,0,4,2.7697995404409414e-05,0.0,0.0
mikodosh,0,1,2.7697995404409414e-05,0.0,0.0
rayjonnes,0,2,2.7697995404409414e-05,0.0,0.0
bewithpritch,0,1,2.7697995404409414e-05,0.0,0.0
f_365club,0,1,2.7697995404409414e-05,0.0,0.0
mackyz4,0,6,2.7697995404409414e-05,0.0,0.13333333333333333
herroboter,0,1,2.7697995404409414e-05,0.0,0.0
carlarati,0,1,2.7697995404409414e-05,0.0,0.0
felixko91260849,0,2,2.7697995404409414e-05,0.0,0.0
kichari_linet,0,1,2.7697995404409414e-05,0.0,0.0
realmike_254,0,1,2.7697995404409414e-05,0.0,0.0
stephenmwangi40,0,5,2.7697995404409414e-05,0.0,0.3
briankimani,0,2,2.7697995404409414e-05,0.0,0.0
makokhakevin15,0,1,2.7697995404409414e-05,0.0,0.0
tenaiiiiii,0,1,2.7697995404409414e-05,0.0,0.0
thagichucodes,0,1,2.7697995404409414e-05,0.0,0.0
kipkiruilangatb,0,1,2.7697995404409414e-05,0.0,0.0
harmfree_njuho,0,1,2.7697995404409414e-05,0.0,0.0
barolastie,0,1,2.7697995404409414e-05,0.0,0.0
mohazeyussuf,0,2,2.7697995404409414e-05,0.0,0.0
abadan_katan,0,1,2.7697995404409414e-05,0.0,0.0
chieraarthur,0,1,2.7697995404409414e-05,0.0,0.0
mr_ragerjabari,0,1,2.7697995404409414e-05,0.0,0.0
el_waff,0,1,2.7697995404409414e-05,0.0,0.0
theonedjben,0,1,2.7697995404409414e-05,0.0,0.0
pitahlx,0,2,2.7697995404409414e-05,0.0,0.0
jaxx_justin,0,5,2.7697995404409414e-05,0.0,0.3
enocklennox17,0,5,2.7697995404409414e-05,0.0,0.1
craies1,0,4,2.7697995404409414e-05,0.0,0.16666666666666666
kimemiap,0,1,2.7697995404409414e-05,0.0,0.0
titusmuthomi63,0,2,2.7697995404409414e-05,0.0,0.0
pesampesa2018,0,1,2.7697995404409414e-05,0.0,0.0
davyindi,0,1,2.7697995404409414e-05,0.0,0.0
vinniemoura,0,1,2.7697995404409414e-05,0.0,0.0
imigiro,0,1,2.7697995404409414e-05,0.0,0.0
maa_lim,0,1,2.7697995404409414e-05,0.0,0.0
collinskiary_a,0,2,2.7697995404409414e-05,0.0,0.0
_whoisheyzel,0,1,2.7697995404409414e-05,0.0,0.0
tekkifycoms,0,1,2.7697995404409414e-05,0.0,0.0
mudavadif,0,1,2.7697995404409414e-05,0.0,0.0
djscissor,0,1,2.7697995404409414e-05,0.0,0.0
k_maurrice,0,2,2.7697995404409414e-05,0.0,0.0
peterkariukike,0,2,2.7697995404409414e-05,0.0,0.0
nyarurieno74866,0,1,2.7697995404409414e-05,0.0,0.0
yvonnekawira,0,1,2.7697995404409414e-05,0.0,0.0
khams_fxtrader,0,3,2.7697995404409414e-05,0.0,0.6666666666666666
dankim8,0,1,2.7697995404409414e-05,0.0,0.0
mr_motherhumper,0,1,2.7697995404409414e-05,0.0,0.0
letukseroney,0,2,2.7697995404409414e-05,0.0,0.0
antothareal,0,1,2.7697995404409414e-05,0.0,0.0
pab100000,0,1,2.7697995404409414e-05,0.0,0.0
anonymauzsly,0,1,2.7697995404409414e-05,0.0,0.0
murerimutuma,0,1,2.7697995404409414e-05,0.0,0.0
kembomanuu,0,1,2.7697995404409414e-05,0.0,0.0
justberl21,0,1,2.7697995404409414e-05,0.0,0.0
butterflyisiaho,0,2,2.7697995404409414e-05,0.0,0.0
sir_fredricks,0,1,2.7697995404409414e-05,0.0,0.0
machira_simon,0,1,2.7697995404409414e-05,0.0,0.0
drdochman,0,1,2.7697995404409414e-05,0.0,0.0
_zcript,0,2,2.7697995404409414e-05,0.0,1.0
19thvirgo,0,1,2.7697995404409414e-05,0.0,0.0
jessicamarenya2,0,1,2.7697995404409414e-05,0.0,0.0
williamgetumbe,0,1,2.7697995404409414e-05,0.0,0.0
starlord1077,0,2,2.7697995404409414e-05,0.0,0.0
kelvin_rono_,0,2,2.7697995404409414e-05,0.0,0.0
arnoldoginga,0,1,2.7697995404409414e-05,0.0,0.0
akellove,0,1,2.7697995404409414e-05,0.0,0.0
fortknox_47,0,1,2.7697995404409414e-05,0.0,0.0
tdroja,0,1,2.7697995404409414e-05,0.0,0.0
onyangochanda,0,1,2.7697995404409414e-05,0.0,0.0
katua_nduku,0,1,2.7697995404409414e-05,0.0,0.0
candycodedtweet,0,1,2.7697995404409414e-05,0.0,0.0
itskioko__,0,2,2.7697995404409414e-05,0.0,1.0
andeso_m,0,1,2.7697995404409414e-05,0.0,0.0
wajoyalex,0,1,2.7697995404409414e-05,0.0,0.0
fozzy_001,0,1,2.7697995404409414e-05,0.0,0.0
irrisnjeri,0,1,2.7697995404409414e-05,0.0,0.0
innocent_okinda,0,1,2.7697995404409414e-05,0.0,0.0
lameckmanani,0,1,2.7697995404409414e-05,0.0,0.0
kayagoanthony,0,1,2.7697995404409414e-05,0.0,0.0
feltvibes,0,1,2.7697995404409414e-05,0.0,0.0
samsambrains,0,1,2.7697995404409414e-05,0.0,0.0
rkelyo,0,2,2.7697995404409414e-05,0.0,0.0
rongdon_,0,2,2.7697995404409414e-05,0.0,1.0
zpxljzhm,0,2,2.7697995404409414e-05,0.0,0.0
samzii33,0,2,2.7697995404409414e-05,0.0,0.0
sunday_dave7,0,6,2.7697995404409414e-05,0.0,0.0
mwendazj,0,3,2.7697995404409414e-05,0.0,0.0
wegebo,0,1,2.7697995404409414e-05,0.0,0.0
ndururu5,0,1,2.7697995404409414e-05,0.0,0.0
dee_nyake,0,2,2.7697995404409414e-05,0.0,0.0
mzunguderrick,0,1,2.7697995404409414e-05,0.0,0.0
magnificent5,0,1,2.7697995404409414e-05,0.0,0.0
bosongo_,0,2,2.7697995404409414e-05,0.0,0.0
mutuse245,0,3,2.7697995404409414e-05,0.0,0.0
danitos39,0,1,2.7697995404409414e-05,0.0,0.0
stima_darling,0,1,2.7697995404409414e-05,0.0,0.0
johnizujonte,0,1,2.7697995404409414e-05,0.0,0.0
gibbymwangi,0,2,2.7697995404409414e-05,0.0,0.0
bettynkatha48,0,1,2.7697995404409414e-05,0.0,0.0
areayako,0,3,2.7697995404409414e-05,0.0,0.0
007_cheche,0,2,2.7697995404409414e-05,0.0,0.0
wayu_marion,0,1,2.7697995404409414e-05,0.0,0.0
tonnyfank,0,1,2.7697995404409414e-05,0.0,0.0
aonganga,0,1,2.7697995404409414e-05,0.0,0.0
jemimah_ndanu,0,1,2.7697995404409414e-05,0.0,0.0
walubengovich,0,1,2.7697995404409414e-05,0.0,0.0
pkechc,0,1,2.7697995404409414e-05,0.0,0.0
susanmaina6034,0,1,2.7697995404409414e-05,0.0,0.0
avangibene23,0,1,2.7697995404409414e-05,0.0,0.0
derekkulecho,0,2,2.7697995404409414e-05,0.0,0.0
nessy_ne,0,1,2.7697995404409414e-05,0.0,0.0
joheeyw,0,1,2.7697995404409414e-05,0.0,0.0
_alicia_kanini_,0,2,2.7697995404409414e-05,0.0,0.0
kai_retuuu,0,1,2.7697995404409414e-05,0.0,0.0
fromcurveswlove,0,2,2.7697995404409414e-05,0.0,0.0
henrynyamogosa,0,2,2.7697995404409414e-05,0.0,0.0
l3inmatara,0,4,2.7697995404409414e-05,0.0,0.0
mugera_njeru,0,1,2.7697995404409414e-05,0.0,0.0
opinio_nated,0,1,2.7697995404409414e-05,0.0,0.0
nicole_ndinda,0,1,2.7697995404409414e-05,0.0,0.0
reginahmwangi1,0,4,2.7697995404409414e-05,0.0,0.0
littlebunny_oo_,0,1,2.7697995404409414e-05,0.0,0.0
gi_d_eon,0,1,2.7697995404409414e-05,0.0,0.0
brian_gichana9,0,1,2.7697995404409414e-05,0.0,0.0
ilovelakam,0,1,2.7697995404409414e-05,0.0,0.0
lulu_berny,0,1,2.7697995404409414e-05,0.0,0.0
_wayu_a,0,1,2.7697995404409414e-05,0.0,0.0
musili_kristina,0,1,2.7697995404409414e-05,0.0,0.0
b_aragu,0,1,2.7697995404409414e-05,0.0,0.0
ni_nasieku,0,1,2.7697995404409414e-05,0.0,0.0
alexserem3,0,3,2.7697995404409414e-05,0.0,0.0
kungunganga,0,1,2.7697995404409414e-05,0.0,0.0
amosmunene21,0,1,2.7697995404409414e-05,0.0,0.0
nancieignite,0,3,2.7697995404409414e-05,0.0,0.3333333333333333
antodeeee,0,1,2.7697995404409414e-05,0.0,0.0
ngari_dev,0,1,2.7697995404409414e-05,0.0,0.0
sigmarulees,0,1,2.7697995404409414e-05,0.0,0.0
ogega_mikesam,0,2,2.7697995404409414e-05,0.0,0.0
_gracegitau,0,1,2.7697995404409414e-05,0.0,0.0
wanjirumylene,0,1,2.7697995404409414e-05,0.0,0.0
solomon_njue,0,2,2.7697995404409414e-05,0.0,0.0
wilwayne05,0,2,2.7697995404409414e-05,0.0,0.0
bayajoshua21,0,2,2.7697995404409414e-05,0.0,0.0
foggingfooty,0,2,2.7697995404409414e-05,0.0,0.0
nyarkalula,0,2,2.7697995404409414e-05,0.0,0.0
wakilinjogu,0,2,2.7697995404409414e-05,0.0,0.0
mdakuhatari,0,1,2.7697995404409414e-05,0.0,0.0
rayo_karis,0,1,2.7697995404409414e-05,0.0,0.0
kabueeee,0,1,2.7697995404409414e-05,0.0,0.0
mainacatherine2,0,2,2.7697995404409414e-05,0.0,0.0
savagetimley,0,1,2.7697995404409414e-05,0.0,0.0
miguelmuguchia,0,3,2.7697995404409414e-05,0.0,0.0
keshyfaith,0,2,2.7697995404409414e-05,0.0,0.0
raheli_,0,1,2.7697995404409414e-05,0.0,0.0
ali_lugwe91,0,3,2.7697995404409414e-05,0.0,0.0
zmmoloo,0,1,2.7697995404409414e-05,0.0,0.0
i_am_daizie,0,1,2.7697995404409414e-05,0.0,0.0
kulthumnassor21,0,4,2.7697995404409414e-05,0.0,0.0
ni_mokaya,0,2,2.7697995404409414e-05,0.0,0.0
gachaumark,0,1,2.7697995404409414e-05,0.0,0.0
pipi_ndirangu,0,2,2.7697995404409414e-05,0.0,0.0
mercy72606295,0,1,2.7697995404409414e-05,0.0,0.0
vdjraggz,0,1,2.7697995404409414e-05,0.0,0.0
karenge__,0,1,2.7697995404409414e-05,0.0,0.0
faithfaiza7,0,1,2.7697995404409414e-05,0.0,0.0
j_n_toto,0,4,2.7697995404409414e-05,0.0,0.0
je_suis_jean,0,1,2.7697995404409414e-05,0.0,0.0
brianbrisn12,0,2,2.7697995404409414e-05,0.0,0.0
mykietonii,0,2,2.7697995404409414e-05,0.0,0.0
oh_chepsss,0,1,2.7697995404409414e-05,0.0,0.0
__justwalter,0,1,2.7697995404409414e-05,0.0,0.0
meh80790570,0,1,2.7697995404409414e-05,0.0,0.0
brian_cliffs,0,1,2.7697995404409414e-05,0.0,0.0
a_owar,0,1,2.7697995404409414e-05,0.0,0.0
njambiprincella,0,1,2.7697995404409414e-05,0.0,0.0
wanjirose7,0,2,2.7697995404409414e-05,0.0,0.0
munga_njogu,0,1,2.7697995404409414e-05,0.0,0.0
mevin94_,0,2,2.7697995404409414e-05,0.0,0.0
andregakunga,0,2,2.7697995404409414e-05,0.0,0.0
vincekarume,0,1,2.7697995404409414e-05,0.0,0.0
aleksmulwa,0,1,2.7697995404409414e-05,0.0,0.0
njokinatasha,0,1,2.7697995404409414e-05,0.0,0.0
supafly_sly,0,2,2.7697995404409414e-05,0.0,0.0
adudahera,0,1,2.7697995404409414e-05,0.0,0.0
juxtabossed,0,1,2.7697995404409414e-05,0.0,0.0
jennife82076413,0,6,2.7697995404409414e-05,0.0,0.0
flo_njoroge,0,1,2.7697995404409414e-05,0.0,0.0
mariamutauta,0,1,2.7697995404409414e-05,0.0,0.0
mungaivic,0,1,2.7697995404409414e-05,0.0,0.0
missbilha,0,1,2.7697995404409414e-05,0.0,0.0
k_w_diana,0,1,2.7697995404409414e-05,0.0,0.0
peterka15181650,0,2,2.7697995404409414e-05,0.0,0.0
kim3u,0,1,2.7697995404409414e-05,0.0,0.0
itsramian,0,1,2.7697995404409414e-05,0.0,0.0
cliveolimba,0,1,2.7697995404409414e-05,0.0,0.0
kennyzeus,0,1,2.7697995404409414e-05,0.0,0.0
lemmaayune,0,2,2.7697995404409414e-05,0.0,0.0
jkhoyo,0,1,2.7697995404409414e-05,0.0,0.0
hd_mumbii,0,2,2.7697995404409414e-05,0.0,0.0
kiriagojared55,0,2,2.7697995404409414e-05,0.0,0.0
jenny_maina,0,1,2.7697995404409414e-05,0.0,0.0
barackokoth4,0,1,2.7697995404409414e-05,0.0,0.0
fine_as_j,0,1,2.7697995404409414e-05,0.0,0.0
mbithekaloki,0,1,2.7697995404409414e-05,0.0,0.0
omoke_moses,0,2,2.7697995404409414e-05,0.0,0.0
thabigblacshark,0,1,2.7697995404409414e-05,0.0,0.0
zjhotsea,0,1,2.7697995404409414e-05,0.0,0.0
drmengit,0,1,2.7697995404409414e-05,0.0,0.0
stenny_nyoro,0,1,2.7697995404409414e-05,0.0,0.0
_minic9,0,1,2.7697995404409414e-05,0.0,0.0
gasherikim,0,3,2.7697995404409414e-05,0.0,0.0
mwendzzz,0,1,2.7697995404409414e-05,0.0,0.0
stinson_jnr,0,1,2.7697995404409414e-05,0.0,0.0
misske254,0,1,2.7697995404409414e-05,0.0,0.0
olaata,0,1,2.7697995404409414e-05,0.0,0.0
summerlyart,0,1,2.7697995404409414e-05,0.0,0.0
linahnjeri,0,1,2.7697995404409414e-05,0.0,0.0
imelda_brenda,0,2,2.7697995404409414e-05,0.0,0.0
lmklemuel,0,1,2.7697995404409414e-05,0.0,0.0
kamaiyaboo,0,3,2.7697995404409414e-05,0.0,0.0
nekesabina,0,2,2.7697995404409414e-05,0.0,0.0
nyawiramichell3,0,1,2.7697995404409414e-05,0.0,0.0
skelewuuu,0,6,2.7697995404409414e-05,0.0,0.0
kidendageorge,0,1,2.7697995404409414e-05,0.0,0.0
gichuki_eustus,0,1,2.7697995404409414e-05,0.0,0.0
i_njerii,0,2,2.7697995404409414e-05,0.0,0.0
carolyn4emily,0,2,2.7697995404409414e-05,0.0,0.0
_kinyah,0,1,2.7697995404409414e-05,0.0,0.0
ian_gitx,0,1,2.7697995404409414e-05,0.0,0.0
otienotrey,0,1,2.7697995404409414e-05,0.0,0.0
eltonkilenge,0,1,2.7697995404409414e-05,0.0,0.0
cfc_enoc,0,1,2.7697995404409414e-05,0.0,0.0
felofelix411705,0,1,2.7697995404409414e-05,0.0,0.0
mwauchn,0,1,2.7697995404409414e-05,0.0,0.0
lenny_dennis,0,2,2.7697995404409414e-05,0.0,0.0
brenngdr,0,1,2.7697995404409414e-05,0.0,0.0
collinsmaganga,0,2,2.7697995404409414e-05,0.0,0.0
davince_001,0,1,2.7697995404409414e-05,0.0,0.0
utdst3ve,0,4,2.7697995404409414e-05,0.0,0.0
hiskelvins,0,1,2.7697995404409414e-05,0.0,0.0
gmshitemi,0,2,2.7697995404409414e-05,0.0,0.0
kosasia7,0,4,2.7697995404409414e-05,0.0,0.0
aj7omondi,0,2,2.7697995404409414e-05,0.0,0.0
deeliedeelyne03,0,1,2.7697995404409414e-05,0.0,0.0
kenyancatlady,0,1,2.7697995404409414e-05,0.0,0.0
kalimak,0,1,2.7697995404409414e-05,0.0,0.0
starxc6,0,4,2.7697995404409414e-05,0.0,0.0
wahome101,0,2,2.7697995404409414e-05,0.0,0.0
gich_345,0,1,2.7697995404409414e-05,0.0,0.0
barbswairimu,0,2,2.7697995404409414e-05,0.0,0.0
tysonmuriiragm1,0,1,2.7697995404409414e-05,0.0,0.0
osiemoval,0,1,2.7697995404409414e-05,0.0,0.0
hermoney31,0,2,2.7697995404409414e-05,0.0,0.0
gogodesiree,0,1,2.7697995404409414e-05,0.0,0.0
__licha___,0,1,2.7697995404409414e-05,0.0,0.0
njokikimandi,0,3,2.7697995404409414e-05,0.0,0.0
buca_t,0,1,2.7697995404409414e-05,0.0,0.0
civicedkenya,0,3,2.7697995404409414e-05,0.0,0.0
chimichangaxx,0,1,2.7697995404409414e-05,0.0,0.0
antony81781233,0,2,2.7697995404409414e-05,0.0,0.0
victormatara,0,1,2.7697995404409414e-05,0.0,0.0
rkrpeti,0,2,2.7697995404409414e-05,0.0,0.0
nuova_nome,0,1,2.7697995404409414e-05,0.0,0.0
kraymondsamoei,0,1,2.7697995404409414e-05,0.0,0.0
uncle_simo,0,2,2.7697995404409414e-05,0.0,0.0
tabbykihara,0,1,2.7697995404409414e-05,0.0,0.0
_sivel_,0,1,2.7697995404409414e-05,0.0,0.0
thatpaule,0,1,2.7697995404409414e-05,0.0,0.0
allankibett,0,1,2.7697995404409414e-05,0.0,0.0
thee___sarah,0,2,2.7697995404409414e-05,0.0,0.0
morray_morris,0,2,2.7697995404409414e-05,0.0,0.0
aintnyasu,0,4,2.7697995404409414e-05,0.0,0.0
ladylyd9632611,0,1,2.7697995404409414e-05,0.0,0.0
cycieycynthia,0,1,2.7697995404409414e-05,0.0,0.0
phionahnyambura,0,1,2.7697995404409414e-05,0.0,0.0
lengironi_26,0,1,2.7697995404409414e-05,0.0,0.0
mombasa_5,0,1,2.7697995404409414e-05,0.0,0.0
hamilton1747,0,1,2.7697995404409414e-05,0.0,0.0
skishvile,0,3,2.7697995404409414e-05,0.0,0.0
kinyagrace1,0,1,2.7697995404409414e-05,0.0,0.0
angieadhiambo,0,1,2.7697995404409414e-05,0.0,0.0
_its_me_againn,0,2,2.7697995404409414e-05,0.0,0.0
b298741,0,1,2.7697995404409414e-05,0.0,0.0
susan_koigi,0,5,2.7697995404409414e-05,0.0,0.0
its_okello_,0,1,2.7697995404409414e-05,0.0,0.0
__sumayya__,0,2,2.7697995404409414e-05,0.0,0.0
kijalakiki,0,1,2.7697995404409414e-05,0.0,0.0
mitchellmercyo,0,4,2.7697995404409414e-05,0.0,0.0
r1cecakess,0,1,2.7697995404409414e-05,0.0,0.0
hilarykip,0,3,2.7697995404409414e-05,0.0,0.3333333333333333
judepatwang,0,1,2.7697995404409414e-05,0.0,0.0
collins93376905,0,1,2.7697995404409414e-05,0.0,0.0
sportwithsamuel,0,1,2.7697995404409414e-05,0.0,0.0
naf_muni,0,1,2.7697995404409414e-05,0.0,0.0
dennis_d_n,0,1,2.7697995404409414e-05,0.0,0.0
keeerihaaaa,0,2,2.7697995404409414e-05,0.0,0.0
anwyll_26,0,2,2.7697995404409414e-05,0.0,0.0
python_ju,0,1,2.7697995404409414e-05,0.0,0.0
flightblunted,0,2,2.7697995404409414e-05,0.0,0.0
ivyrotich2,0,1,2.7697995404409414e-05,0.0,0.0
missnaserian,0,4,2.7697995404409414e-05,0.0,0.0
artistdess,0,3,2.7697995404409414e-05,0.0,0.0
iammulavu,0,4,2.7697995404409414e-05,0.0,0.0
muthamapatience,0,1,2.7697995404409414e-05,0.0,0.0
nimu_02,0,2,2.7697995404409414e-05,0.0,0.0
jackon_10,0,1,2.7697995404409414e-05,0.0,0.0
ville_emma,0,1,2.7697995404409414e-05,0.0,0.0
monicaodhiambo,0,3,2.7697995404409414e-05,0.0,0.0
missmodenyi,0,1,2.7697995404409414e-05,0.0,0.0
isaacmzee4,0,1,2.7697995404409414e-05,0.0,0.0
naledilolo,0,1,2.7697995404409414e-05,0.0,0.0
will4ce,0,1,2.7697995404409414e-05,0.0,0.0
__ogecha__,0,1,2.7697995404409414e-05,0.0,0.0
ingosi01,0,1,2.7697995404409414e-05,0.0,0.0
omungala_dave,0,1,2.7697995404409414e-05,0.0,0.0
briankinesh,0,1,2.7697995404409414e-05,0.0,0.0
lewyotieno,0,1,2.7697995404409414e-05,0.0,0.0
winniekariuk,0,5,2.7697995404409414e-05,0.0,0.0
chepkoske,0,1,2.7697995404409414e-05,0.0,0.0
jamiecodez,0,1,2.7697995404409414e-05,0.0,0.0
geoffreykogo5,0,1,2.7697995404409414e-05,0.0,0.0
dorahmasege,0,1,2.7697995404409414e-05,0.0,0.0
chasscindy,0,2,2.7697995404409414e-05,0.0,0.0
jeffke0893,0,1,2.7697995404409414e-05,0.0,0.0
gakii1402,0,1,2.7697995404409414e-05,0.0,0.0
suo_254,0,3,2.7697995404409414e-05,0.0,0.0
nevin_neto,0,1,2.7697995404409414e-05,0.0,0.0
josephisout,0,1,2.7697995404409414e-05,0.0,0.0
wawira_linah,0,1,2.7697995404409414e-05,0.0,0.0
k_kapanga,0,1,2.7697995404409414e-05,0.0,0.0
banananeenja,0,5,2.7697995404409414e-05,0.0,0.0
lizmadowo,0,1,2.7697995404409414e-05,0.0,0.0
thogomelvine,0,1,2.7697995404409414e-05,0.0,0.0
malowbar,0,1,2.7697995404409414e-05,0.0,0.0
dianahndashiki1,0,1,2.7697995404409414e-05,0.0,0.0
dykestevenn123,0,1,2.7697995404409414e-05,0.0,0.0
oyosiwayne254,0,1,2.7697995404409414e-05,0.0,0.0
marcusriley19,0,1,2.7697995404409414e-05,0.0,0.0
thekahome,0,1,2.7697995404409414e-05,0.0,0.0
strapsnlaces,0,1,2.7697995404409414e-05,0.0,0.0
mwangijackyw,0,1,2.7697995404409414e-05,0.0,0.0
maina__njeri,0,2,2.7697995404409414e-05,0.0,0.0
kelvinmutuku,0,1,2.7697995404409414e-05,0.0,0.0
ericoneymar,0,1,2.7697995404409414e-05,0.0,0.0
muthonilavine,0,1,2.7697995404409414e-05,0.0,0.0
robajunior,0,1,2.7697995404409414e-05,0.0,0.0
mwangiwamso,0,1,2.7697995404409414e-05,0.0,0.0
prankone2dy4,0,1,2.7697995404409414e-05,0.0,0.0
w_wauna,0,1,2.7697995404409414e-05,0.0,0.0
leastfine,0,1,2.7697995404409414e-05,0.0,0.0
christiangiton1,0,1,2.7697995404409414e-05,0.0,0.0
gakiotoni,0,2,2.7697995404409414e-05,0.0,0.0
jumawabg,0,1,2.7697995404409414e-05,0.0,0.0
makuts_,0,1,2.7697995404409414e-05,0.0,0.0
tonymugo_,0,1,2.7697995404409414e-05,0.0,0.0
securityforhire,0,1,2.7697995404409414e-05,0.0,0.0
jughead_ting,0,1,2.7697995404409414e-05,0.0,0.0
nanyuki_kid,0,1,2.7697995404409414e-05,0.0,0.0
djphilkim,0,1,2.7697995404409414e-05,0.0,0.0
mcmxcvi_a,0,1,2.7697995404409414e-05,0.0,0.0
nattie__o,0,1,2.7697995404409414e-05,0.0,0.0
liloqueenjulian,0,3,2.7697995404409414e-05,0.0,0.0
omarielkanah,0,2,2.7697995404409414e-05,0.0,0.0
milliemartins2,0,1,2.7697995404409414e-05,0.0,0.0
wanje23545376,0,1,2.7697995404409414e-05,0.0,0.0
dj_topsecret,0,1,2.7697995404409414e-05,0.0,0.0
njambaby,0,1,2.7697995404409414e-05,0.0,0.0
km_kaburu,0,1,2.7697995404409414e-05,0.0,0.0
notthatdeeep_,0,2,2.7697995404409414e-05,0.0,0.0
emmanue21216568,0,1,2.7697995404409414e-05,0.0,0.0
daniel_kitonga1,0,1,2.7697995404409414e-05,0.0,0.0
dramxy,0,2,2.7697995404409414e-05,0.0,0.0
nycfawhat,0,1,2.7697995404409414e-05,0.0,0.0
otisdangote,0,7,2.7697995404409414e-05,0.0,0.0
themuoki,0,1,2.7697995404409414e-05,0.0,0.0
weeeeenddy,0,1,2.7697995404409414e-05,0.0,0.0
ceetyrersheed,0,1,2.7697995404409414e-05,0.0,0.0
mjnyongesa,0,1,2.7697995404409414e-05,0.0,0.0
itsannnjeri,0,1,2.7697995404409414e-05,0.0,0.0
_kaburu_,0,1,2.7697995404409414e-05,0.0,0.0
mwangi_jr,0,1,2.7697995404409414e-05,0.0,0.0
