node,in_degree,out_degree,pagerank,betweenness,clustering
http://twitter.com/german_kenyan/statuses/1941731066080792724,1,0,3.2216079274252416e-05,0.0,0.0
_fvkvmean,1,0,3.2216079274252416e-05,0.0,0.0
wanjeeru_,1,12,3.2216079274252416e-05,0.0,0.08333333333333333
http://twitter.com/kelnjoroge/statuses/1945111892134948977,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hosea606666/statuses/1931910681009279130,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/maxiimaxxy1/statuses/1931937560751685990,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ianmwangi2000/statuses/1931691708783235274,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ngartia/statuses/1942102855608877319,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mseewanduthii/statuses/1948989292832858184,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hingahanna/statuses/1937823234101219537,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_easterbunny__/statuses/1937823810918797562,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/thuku_muthoni/statuses/1937815781318037688,1,0,3.2216079274252416e-05,0.0,0.0
thuku_muthoni,1,0,3.2216079274252416e-05,0.0,0.0
dwtayose,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/muliekyalo/statuses/1937831821552857217,1,0,3.2216079274252416e-05,0.0,0.0
muliekyalo,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/muthiorakariara/statuses/1941759081686921466,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ryleague_kenya/statuses/1942574480032747673,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nairobiscents/statuses/1938507528855556299,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/purpyoghurt/statuses/1938477834831601790,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/weeleey6/statuses/1945519277358116959,1,0,3.2216079274252416e-05,0.0,0.0
weeleey6,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nicolahs_art/statuses/1945263312180060507,1,0,3.2216079274252416e-05,0.0,0.0
nkathaladyluck,1,48,3.2216079274252416e-05,0.0,0.01935483870967742
http://twitter.com/williamsmkenya/statuses/1931015439900921863,1,0,3.2216079274252416e-05,0.0,0.0
onaphtalie,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/onaphtalie/statuses/1916778665918029956,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/fgaitho237/statuses/1930539466084552807,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/grok/statuses/1930541805046768063,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ademba_47/statuses/1929904967902474603,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ynotawino/statuses/1937838619785613659,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/njerievelyne_/statuses/1937840897544147338,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/breany_22/statuses/1958937702851559920,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nisisikenya/statuses/1937837763857883606,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/supermarioaleki/statuses/1941922088979173575,1,0,3.2216079274252416e-05,0.0,0.0
supermarioaleki,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/medhanemartins/statuses/1916707269384757568,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mogoijr/statuses/1941606730363711624,1,0,3.2216079274252416e-05,0.0,0.0
quincygitahi,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/quincygitahi/statuses/1958926749724520788,1,0,3.2216079274252416e-05,0.0,0.0
ojiamborashid,1,0,3.2216079274252416e-05,0.0,0.0
baetho__,1,0,3.2216079274252416e-05,0.0,0.0
carlik146,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/carlik146/statuses/1931015726741241896,1,0,3.2216079274252416e-05,0.0,0.0
vinyke356100,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dendricck/statuses/1945112938227900531,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/njorogemwalimu/statuses/1937833077247545417,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ricondumbi/statuses/1937760768998670806,1,0,3.2216079274252416e-05,0.0,0.0
ricondumbi,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kelitu__/statuses/1952701832259658031,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ogumakevinoyugi/statuses/1938257689735315699,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/brendawambui/statuses/1806608923719344136,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ogumakevinoyugi/statuses/1938312777933705489,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nchoro_/statuses/1931584340053402012,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/yator___/statuses/1931333103441662105,1,0,3.2216079274252416e-05,0.0,0.0
yator___,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dukeofsavannah/statuses/1962107622615597450,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/citizentvkenya/statuses/1938467988820136413,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/pharesees/statuses/1938469235711209615,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/its_wyckey/statuses/1942532016529949001,1,0,3.2216079274252416e-05,0.0,0.0
noah_muhindi,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/noah_muhindi/statuses/1903835103278551474,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ogachiomareke/statuses/1931203557367177633,1,0,3.2216079274252416e-05,0.0,0.0
ogachiomareke,1,0,3.2216079274252416e-05,0.0,0.0
nitabhalla,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nitabhalla/statuses/1938301730724237748,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/vick_kiprotich/statuses/1938330138736832933,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/manlikesaiya/statuses/1945124011135885734,1,0,3.2216079274252416e-05,0.0,0.0
6_size,1,21,3.2216079274252416e-05,0.00010979271664219479,0.05
nicolethatdoll,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nicolethatdoll/statuses/1937836405155094756,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/beth_kasinga/statuses/1937840683584299382,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dayton_mulinge/statuses/1948697712242692148,1,0,3.2216079274252416e-05,0.0,0.0
its_wyckey,1,0,3.2216079274252416e-05,0.0,0.0
pharesees,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/realdonkitheka/statuses/1937858504712212955,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/beth_kasinga/statuses/1937800673669664960,1,0,3.2216079274252416e-05,0.0,0.0
koome_pedro,1,3,3.2216079274252416e-05,0.0,0.3333333333333333
http://twitter.com/koome_pedro/statuses/1937812636802125899,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/whoisk__th/statuses/1937798688094699600,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_ngaowilson/statuses/1944357229202735305,1,0,3.2216079274252416e-05,0.0,0.0
_ngaowilson,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/radiogenke/statuses/1945360743307653439,1,0,3.2216079274252416e-05,0.0,0.0
radiogenke,1,1,3.2216079274252416e-05,0.0,1.0
http://twitter.com/yakoitalel/statuses/1944718708493975877,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/muemactionpost/statuses/1932386779996242170,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/migunamiguna/statuses/1944508733918175240,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hueyfreemannnn/statuses/1937796624388149562,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/captkigen/statuses/1944865036268081386,1,0,3.2216079274252416e-05,0.0,0.0
mkenyahali56148,1,0,3.2216079274252416e-05,0.0,0.0
ieakwame,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ieakwame/statuses/1932363013710893469,1,0,3.2216079274252416e-05,0.0,0.0
muemactionpost,1,1,3.2216079274252416e-05,0.0,0.0
http://twitter.com/goldfield6/statuses/1932187304363217163,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mkenyahali56148/statuses/1932342968582623246,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/tonygachok15769/statuses/1929044481031946661,1,0,3.2216079274252416e-05,0.0,0.0
yakoitalel,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/gringomulla/statuses/1938206180503130441,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kenyansays/statuses/1811337656522977719,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/sautadu/statuses/1932054584643539353,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/phiamax/statuses/1932320326307954763,1,0,3.2216079274252416e-05,0.0,0.0
gabar_fican,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mugurenjehia/statuses/1942095527903981587,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_misssweettooth/statuses/1937869164200542439,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ladykatln/statuses/1949466789915885853,1,0,3.2216079274252416e-05,0.0,0.0
ladykatln,1,1,3.2216079274252416e-05,0.0,0.0
http://twitter.com/eugenelwamalwa/statuses/1949466173952668061,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/fgaitho237/statuses/1940965738690568319,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/datawizz_/statuses/1937871610691686486,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/lenniesikuku/statuses/1949473223722062261,1,0,3.2216079274252416e-05,0.0,0.0
kenyawest_____,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/samweigo/statuses/1938153387222061315,1,0,3.2216079274252416e-05,0.0,0.0
samweigo,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mutumaonkanata/statuses/1944125514442014882,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kilundeezy/statuses/1916878974535291005,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/laizer_mollel/statuses/1941153861059989723,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/thekenyatimes/statuses/1949338455005082042,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/officialfab_/statuses/1937867091379666951,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/a__lizy/statuses/1937810598760443928,1,0,3.2216079274252416e-05,0.0,0.0
pvrplecoww,1,12,3.2216079274252416e-05,0.0,0.022222222222222223
http://twitter.com/gabar_fican/statuses/1937752564503581163,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/thekenyatimes/statuses/1932471569701380165,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/shiko_tyras/statuses/1932451146322383264,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/wendoali/statuses/1938142150933549222,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/chege_manu/statuses/1932493361900036573,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mapinduzike/statuses/1932496414673604845,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/pharmtommars/statuses/1945780226325102902,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_oriwa/statuses/1938197094654943459,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dancan_onyango1/statuses/1941011148481970569,1,0,3.2216079274252416e-05,0.0,0.0
dancan_onyango1,1,3,3.2216079274252416e-05,0.0,0.16666666666666666
http://twitter.com/ed_wainaina/statuses/1937868862541664373,1,0,3.2216079274252416e-05,0.0,0.0
officialfab_,1,0,3.2216079274252416e-05,0.0,0.0
a__lizy,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kianangih/statuses/1941397206059409450,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/njiruadv/statuses/1948482546519736817,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hkuriah/statuses/1937857254558228968,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/paw1ter/statuses/1937819325492089312,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hiatuskariuki/statuses/1937815276550046134,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kavsmaina/statuses/1937816729557541289,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/treasonousbabe/statuses/1942030357156524354,1,0,3.2216079274252416e-05,0.0,0.0
mwaurakironyo,2,9,3.2216079274252416e-05,0.0,0.07142857142857142
http://twitter.com/colettaaluda_1/statuses/1958947165482459510,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/jusnier_/statuses/1937843617827332427,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/terryannechebet/statuses/1937860334062121261,1,0,3.2216079274252416e-05,0.0,0.0
terryannechebet,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/katiwa_/statuses/1937856632915980641,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hezzyclips/statuses/1937866407997329887,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/brendawambui/statuses/1937813272415052113,4,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/lxavias/statuses/1931673066305880467,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nocountryhere/statuses/1952267165991903451,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/citizentvkenya/statuses/1932030116873339287,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_james041/statuses/1949046418930581527,1,0,3.2216079274252416e-05,0.0,0.0
_monanka_,1,3,3.2216079274252416e-05,0.0,0.16666666666666666
http://twitter.com/kisssmariam_/statuses/1937856736339149066,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/trupositives/statuses/1937857137704648902,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kahumbura69/statuses/1937827182899802240,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ww_nab/statuses/1937816499978125505,1,0,3.2216079274252416e-05,0.0,0.0
ian_muroki2,1,45,3.2216079274252416e-05,0.0,0.022988505747126436
http://twitter.com/web3aible/statuses/1932005077419508069,1,0,3.2216079274252416e-05,0.0,0.0
web3aible,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/gabrieldolan1/statuses/1944677793633034491,1,0,3.2216079274252416e-05,0.0,0.0
jezreel_ke,1,1,3.2216079274252416e-05,0.0,1.0
http://twitter.com/jmuragengunjiri/statuses/1937855076938224091,1,0,3.2216079274252416e-05,0.0,0.0
state12924,1,4,3.2216079274252416e-05,0.0,0.16666666666666666
http://twitter.com/bhadgurlrih/statuses/1942123194443248097,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/sokoanalyst/statuses/1937792435880370336,1,0,3.2216079274252416e-05,0.0,0.0
whoisk__th,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/gitonga_4pf/statuses/1958949957408293133,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/tunaresq/statuses/1937752673660403852,1,0,3.2216079274252416e-05,0.0,0.0
tunaresq,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/njambayangai/statuses/1940917619525341677,1,0,3.2216079274252416e-05,0.0,0.0
njambayangai,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mukariazephania/statuses/1949218487596994964,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/otienowill/statuses/1949205188960788571,1,0,3.2216079274252416e-05,0.0,0.0
nicolahs_art,1,6,3.2216079274252416e-05,0.0,0.16666666666666666
_vee_k,1,12,3.2216079274252416e-05,0.0,0.08888888888888889
http://twitter.com/maskani254/statuses/1944714452240109645,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/hosea606666/statuses/1932016603459211490,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ianmwangi2000/statuses/1931702152247832952,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/carolinethee/statuses/1932050090362802466,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/fgaitho237/statuses/1932022270190309441,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/jezreel_ke/statuses/1932013092428283969,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mrham_22/statuses/1926248498246074680,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ekaaleepakan/statuses/1944835517037605218,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/citizentvkenya/statuses/1938571214563188964,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/abuyamasta/statuses/1953716400834441258,1,0,3.2216079274252416e-05,0.0,0.0
juren_0,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/juren_0/statuses/1944826986557223137,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_misssweettooth/statuses/1932286240109306221,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/adrian_realest/statuses/1932321592060592437,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/justrubyv/statuses/1937862427770601658,1,0,3.2216079274252416e-05,0.0,0.0
kenyadecoded98,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kenyadecoded98/statuses/1950271138161951103,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/christinekeni/statuses/1803700940484026710,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dav37863/statuses/1939393892606234731,1,0,3.2216079274252416e-05,0.0,0.0
dav37863,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/silvia_wachira/statuses/1937913313595203603,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/vick_kiprotich/statuses/1942469610957160792,1,0,3.2216079274252416e-05,0.0,0.0
loteekua,1,24,3.2216079274252416e-05,0.0,0.04411764705882353
http://twitter.com/_robin_km/statuses/1937939339809378719,1,0,3.2216079274252416e-05,0.0,0.0
_robin_km,1,0,3.2216079274252416e-05,0.0,0.0
tamia_tukei,1,6,3.2216079274252416e-05,0.0,0.13333333333333333
captain_kev001,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/captain_kev001/statuses/1935079373456965978,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/itswanga/statuses/1933430367614087438,1,0,3.2216079274252416e-05,0.0,0.0
rightowuor,1,0,3.2216079274252416e-05,0.0,0.0
amragira,1,0,3.2216079274252416e-05,0.0,0.0
njeri__mugo,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/njeri__mugo/statuses/1937912707295977789,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dunlukoye/statuses/1936286307849761229,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mariakemmy/statuses/1959104641737568408,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/brianmisiati/statuses/1936350501806678441,1,0,3.2216079274252416e-05,0.0,0.0
brianmisiati,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nyarr037/statuses/1956373364009762894,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/elisha_sami/statuses/1935074804702265595,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kiliambiti/statuses/1934979971786699079,1,0,3.2216079274252416e-05,0.0,0.0
nduku45,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nduku45/statuses/1935048668895228177,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/rightowuor/statuses/1935218695338406351,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/bio_inyangala/statuses/1942498800020688933,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ongaki_c/statuses/1937917170131878386,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/tunu_tiyyo/statuses/1937907371109494943,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nimowarui_k/statuses/1935905969457758583,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/breakingnewske/statuses/1935988278655656146,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/joyieeeeee_/statuses/1935914448516186474,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/oumaaran/statuses/1950794461849800768,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dant_eii/statuses/1937943285789528555,1,0,3.2216079274252416e-05,0.0,0.0
j_esst,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/j_esst/statuses/1935252487373734119,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/lanziniiii/statuses/1935211023889481987,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/abuyamasta/statuses/1959634269770293528,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kitungadavid/statuses/1935002565348851876,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/maskani254/statuses/1942526354722828692,1,0,3.2216079274252416e-05,0.0,0.0
kuka_innit,1,1,3.2216079274252416e-05,0.0,1.0
http://twitter.com/amragira/statuses/1935174299372937604,1,0,3.2216079274252416e-05,0.0,0.0
bio_inyangala,1,3,3.2216079274252416e-05,0.0,0.16666666666666666
http://twitter.com/ian_muroki2/statuses/1937913098951643518,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/katiwa_/statuses/1937907952494739469,1,0,3.2216079274252416e-05,0.0,0.0
_kaminyaga,1,8,3.2216079274252416e-05,0.0,0.3333333333333333
http://twitter.com/patzigzagzig/statuses/1959219593999684053,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/csakwah/statuses/1935017216883282043,1,0,3.2216079274252416e-05,0.0,0.0
judasoftongaren,1,67,3.2216079274252416e-05,0.0,0.008974358974358974
http://twitter.com/jac_and_k/statuses/1934964944702755157,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/millennialmoran/statuses/1956400308428386557,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/eric_mglobal/statuses/1956427880910520446,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/carolinethee/statuses/1942708811749601775,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dekim_kalvino/statuses/1937940898157105351,1,0,3.2216079274252416e-05,0.0,0.0
kitungadavid,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/primemediakenya/statuses/1942478807178293341,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ogumakevinoyugi/statuses/1937910789488189719,1,0,3.2216079274252416e-05,0.0,0.0
alfaeedmkenya,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/galgalo_boss/statuses/1937862002082304342,1,0,3.2216079274252416e-05,0.0,0.0
galgalo_boss,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ed_wainaina/statuses/1937875633381507293,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mbugua_jonito/statuses/1934998104601763995,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/monajamwenyewe/statuses/1934997830000664857,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/muthiorakariara/statuses/1959524932905259069,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/brianowako/statuses/1934978731967193552,1,0,3.2216079274252416e-05,0.0,0.0
brianowako,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/pyt019/statuses/1937910104352866451,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/sbm_934/statuses/1937910022488383681,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/moraraalexis/statuses/1942802874007699644,1,0,3.2216079274252416e-05,0.0,0.0
stephenmbuvi15,1,1,3.2216079274252416e-05,0.0,1.0
http://twitter.com/stephenmbuvi15/statuses/1947559809680601233,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/kingsleysikei/statuses/1936364239519903893,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/_james041/statuses/1843248115983462834,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/davidjesse_/statuses/1936670520793080180,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/nasirkenya/statuses/1934987573597774096,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/allen_prguru_ke/statuses/1938925083050774650,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/itsboboke/statuses/1938953542053568558,1,0,3.2216079274252416e-05,0.0,0.0
gitahiiii,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/alfaeedmkenya/statuses/1937897194838983125,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/shobanes/statuses/1821164202762924046,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/anuarsaddat/statuses/1939655899364139320,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/jay_raps_254/statuses/1937908824049950769,1,0,3.2216079274252416e-05,0.0,0.0
jay_raps_254,1,0,3.2216079274252416e-05,0.0,0.0
owidiodoyo,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/elvis_localman/statuses/1936073512441319847,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/elvis_localman/statuses/1936073939870154901,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/luhya_kidd/statuses/1939359929954910276,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/drdennisouma/statuses/1936466874075664430,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/ruttosharon254/statuses/1936375712975569230,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/german_kenyan/statuses/1936414102835941647,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/bill_valar/statuses/1939384069210484969,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/vick_kiprotich/statuses/1891470644933800095,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/danchepta/statuses/1959195972724265321,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mutemiwakiama/statuses/1947193219478954313,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dukeofsavannah/statuses/1959110853955133901,1,0,3.2216079274252416e-05,0.0,0.0
arawelooy,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/arawelooy/statuses/1934974448232169493,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/mukunyi_kamau/statuses/1937945936379986136,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/itskipronoh/statuses/1935032134701322734,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/loteekua/statuses/1935006326842937854,1,0,3.2216079274252416e-05,0.0,0.0
mbugua_jonito,1,6,3.2216079274252416e-05,0.0,0.06666666666666667
http://twitter.com/firewater___/statuses/1942624011197751611,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/wanjeeru_/statuses/1934942900447506654,1,0,3.2216079274252416e-05,0.0,0.0
itsboboke,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/pvrplecoww/statuses/1937945823335137669,1,0,3.2216079274252416e-05,0.0,0.0
tunu_tiyyo,1,6,3.2216079274252416e-05,0.0,0.2
http://twitter.com/cessy_mburu/statuses/1935018155711099314,1,0,3.2216079274252416e-05,0.0,0.0
cessy_mburu,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/monchari_monchy/statuses/1935003177897623692,1,0,3.2216079274252416e-05,0.0,0.0
http://twitter.com/dadoftekla/statuses/1934972403504783464,1,0,3.2216079274252416e-05,0.0,0.0
